player_id,age,role,matches,runs,batting_average,strike_rate,fifties,hundreds,wickets,economy,catches,fitness_score,raw_score,talent_score,future_potential,auction_value_cr
2452,23,Wicketkeeper,176,5469,29.17,149.12,33,11,3,7.88,144,100,85.93700000000001,66.38,High,9.07
2453,27,Batter,188,5675,49.84,174.73,15,9,9,7.56,57,83,84.5615,63.77,High,10.29
2454,33,All-Rounder,22,4450,34.51,154.19,30,3,142,6.58,42,90,87.28150000000001,68.92,High,12.48
2455,29,Bowler,75,676,24.49,84.03,5,1,329,6.2,39,91,81.8735,58.67,Medium,15.19
2456,31,All-Rounder,247,3605,29.97,144.85,13,8,100,7.15,81,83,80.4785,56.03,Medium,10.97
2457,25,All-Rounder,177,3740,48.62,137.8,18,7,105,5.74,60,79,85.406,65.37,High,12.09
2458,34,All-Rounder,71,2131,25.73,139.78,19,7,143,6.1,10,89,75.438,46.48,Medium,9.84
2459,34,All-Rounder,72,2151,44.33,139.03,29,9,193,4.87,93,68,90.4555,74.94,High,15.32
2460,27,Bowler,233,1492,18.61,99.85,2,0,191,4.1,24,80,73.02449999999999,41.9,Medium,10.01
2461,19,All-Rounder,194,1630,39.9,131.92,17,7,92,6.93,11,81,69.868,35.92,Low,8.18
2462,32,Bowler,81,352,28.36,107.91,1,0,278,5.87,19,89,80.04849999999999,55.22,Medium,13.98
2463,33,Bowler,226,1208,16.29,101.75,2,0,161,6.25,6,62,59.045500000000004,15.41,Low,6.12
2464,31,Bowler,95,1145,29.86,75.5,0,0,276,6.79,5,69,68.82300000000001,33.94,Low,10.47
2465,28,Batter,178,4515,63.78,126.59,23,11,7,9.54,27,84,72.33250000000001,40.59,Medium,8.63
2466,26,Bowler,221,458,25.01,101.02,2,0,120,7.19,11,73,58.142,13.69,Low,5.74
2467,22,Bowler,178,722,21.52,83.74,1,1,191,4.74,34,88,71.661,39.32,Low,9.23
2468,22,Wicketkeeper,225,5115,52.18,156.43,27,3,0,8.09,113,87,86.2185,66.91,High,10.66
2469,34,Bowler,151,1464,23.54,87.43,2,0,166,6.53,32,61,61.7745,20.58,Low,7.31
2470,20,Bowler,92,192,11.57,103.28,2,1,312,5.43,48,87,79.997,55.12,Medium,13.33
2471,32,Batter,246,6423,39.07,133.05,16,14,14,6.8,66,68,75.64450000000001,46.87,Medium,8.39
2472,30,Batter,225,4150,60.38,166.75,40,12,30,7.69,31,94,85.04650000000001,64.69,High,12.56
2473,31,All-Rounder,236,1915,29.34,125.46,21,4,184,4.47,93,74,85.031,64.66,High,12.51
2474,30,Bowler,13,1206,22.43,72.96,4,0,121,6.41,32,77,59.395,16.07,Low,4.78
2475,18,Bowler,246,1266,21.95,117.49,3,1,340,4.24,26,81,88.31049999999999,70.87,High,16.55
2476,28,Bowler,244,256,28.29,105.19,3,1,158,6.71,11,75,63.847500000000004,24.51,Low,7.88
2477,24,All-Rounder,210,2438,45.69,131.86,22,8,59,5.23,54,82,78.52199999999999,52.32,Medium,9.63
2478,27,Bowler,24,297,17.39,110.8,3,1,193,4.18,48,74,72.81099999999999,41.5,Medium,10.44
2479,35,Bowler,211,1479,14.75,82.32,1,1,192,7.07,33,72,62.25099999999999,21.48,Low,6.49
2480,32,Bowler,165,1248,11.28,105.92,2,0,291,5.14,21,66,73.368,42.55,Medium,11.84
2481,20,Bowler,175,612,14.97,114.15,2,0,334,7.18,7,100,80.89750000000001,56.82,Medium,13.94
2482,23,Wicketkeeper,133,2972,45.35,107.5,6,13,2,8.73,64,94,68.274,32.9,Low,7.12
2483,22,Wicketkeeper,241,4783,49.27,163.68,18,5,8,6.45,104,84,88.039,70.36,High,12.06
2484,20,Batter,197,7124,49.68,177.41,19,6,3,8.37,41,92,86.3635,67.18,High,10.22
2485,20,All-Rounder,123,2392,41.98,126.11,20,1,247,4.11,27,98,95.0345,83.62,Elite,16.8
2486,34,Wicketkeeper,134,2008,38.26,120.44,10,11,3,6.23,85,70,67.34,31.13,Low,6.14
2487,19,Batter,217,4454,35.18,174.33,34,17,7,8.24,14,86,72.5915,41.08,Medium,6.64
2488,27,All-Rounder,235,1726,29.25,118.97,17,7,244,5.59,40,90,84.9125,64.43,High,14.05
2489,19,All-Rounder,12,3976,44.52,147.32,13,6,225,6.76,96,91,100.23599999999999,93.48,Elite,17.96
2490,27,Batter,147,4197,42.2,149.68,42,4,1,6.3,41,87,76.83600000000001,49.13,Medium,7.07
2491,22,Wicketkeeper,54,2587,26.45,152.52,11,7,3,7.12,57,83,68.43700000000001,33.21,Low,5.36
2492,35,All-Rounder,50,2109,25.07,114.1,26,8,93,5.45,40,65,65.644,27.91,Low,6.12
2493,19,Bowler,185,1497,11.54,107.61,3,0,285,7.12,31,87,76.0075,47.56,Medium,11.74
2494,31,Batter,70,7402,51.96,166.73,15,16,7,8.95,11,74,77.6615,50.69,Medium,9.54
2495,34,All-Rounder,175,3491,35.71,111.05,6,0,140,4.52,42,82,81.2125,57.42,Medium,10.85
2496,21,Batter,131,3072,48.7,150.36,27,18,11,9.49,13,100,71.508,39.03,Low,7.75
2497,35,All-Rounder,36,2238,30.42,100.39,16,1,245,4.44,84,84,88.7805,71.77,High,14.89
2498,20,All-Rounder,214,4132,32.6,115.57,16,6,205,5.89,88,92,91.7995,77.49,High,14.89
2499,29,All-Rounder,109,4869,27.87,111.16,18,7,70,4.95,67,93,80.423,55.92,Medium,9.9
2500,21,Wicketkeeper,202,3158,50.39,116.84,27,12,1,6.54,101,92,79.059,53.34,Medium,9.11
2501,32,Bowler,250,51,17.45,94.72,3,0,150,6.18,38,75,61.735,20.5,Low,6.62
2502,27,Batter,52,4145,41.52,165.87,28,13,30,6.28,48,95,84.01650000000001,62.74,High,10.69
2503,30,Wicketkeeper,55,6048,37.73,150.93,5,9,10,6.44,108,83,85.5245,65.59,High,9.79
2504,21,All-Rounder,54,4064,41.77,122.48,14,8,108,4.45,60,97,89.021,72.22,High,12.61
2505,31,Bowler,237,851,15.24,71.36,2,1,180,5.51,41,72,62.458000000000006,21.88,Low,6.45
2506,34,Wicketkeeper,247,2178,31.49,138.58,19,0,0,7.11,78,75,66.92,30.33,Low,4.8
2507,25,Wicketkeeper,196,3859,45.7,105.51,27,5,2,9.12,140,89,75.4245,46.45,Medium,9.37
2508,21,Bowler,133,118,17.67,99.92,2,0,111,7.63,8,92,57.94499999999999,13.32,Low,5.32
2509,22,Batter,30,7450,48.55,128.98,20,9,15,6.5,34,80,80.412,55.9,Medium,8.76
2510,20,Batter,124,7779,58.18,186.22,13,16,10,8.71,77,99,96.775,86.92,Elite,12.88
2511,34,All-Rounder,223,3861,36.93,117.09,24,7,209,6.4,50,65,81.5345,58.03,Medium,13.23
2512,22,Batter,135,4017,38.31,158.24,36,11,13,7.42,22,97,75.91300000000001,47.38,Medium,8.13
2513,35,Batter,250,3077,47.98,154.48,50,11,13,9.45,22,73,66.31,29.18,Low,6.44
2514,24,Batter,53,7885,48.83,186.86,32,15,26,6.71,63,83,94.15799999999999,81.96,Elite,12.67
2515,31,All-Rounder,165,3181,30.45,154.83,21,1,72,6.3,37,76,74.5815,44.85,Medium,8.28
2516,19,Wicketkeeper,145,3365,45.93,107.97,18,0,7,6.31,113,91,78.69449999999999,52.65,Medium,8.92
2517,24,Bowler,39,796,14.44,119.18,1,1,335,4.48,20,82,84.141,62.97,High,15.02
2518,33,All-Rounder,78,3869,25.92,150.87,14,9,64,4.97,96,65,79.1745,53.56,Medium,7.89
2519,29,All-Rounder,105,3613,44.41,130.21,15,6,110,6.72,85,87,85.6905,65.91,High,12.21
2520,21,Bowler,133,570,29.98,80.89,5,0,137,7.64,26,83,61.2975,19.68,Low,6.17
2521,32,All-Rounder,27,4914,40.0,144.39,15,8,67,6.52,42,86,81.50649999999999,57.98,Medium,10.39
2522,33,Wicketkeeper,239,3470,52.14,107.44,16,6,6,9.24,65,82,67.69800000000001,31.81,Low,8.04
2523,35,Wicketkeeper,69,6681,42.95,125.06,11,6,8,7.01,79,63,75.276,46.17,Medium,8.03
2524,28,Wicketkeeper,65,2431,43.09,100.61,35,12,8,8.65,93,94,69.0205,34.31,Low,6.27
2525,19,Wicketkeeper,188,4505,35.87,155.18,39,14,2,8.52,143,81,80.718,56.48,Medium,9.07
2526,35,Bowler,189,220,19.22,101.8,1,1,266,7.78,10,73,66.446,29.43,Low,10.05
2527,30,Batter,27,4689,41.47,163.52,22,14,14,6.12,27,73,76.177,47.88,Medium,8.31
2528,33,Bowler,190,601,29.49,105.32,1,1,133,6.6,46,65,64.137,25.06,Low,7.45
2529,26,Batter,186,7302,61.39,178.76,24,2,13,8.69,41,75,86.345,67.15,High,12.42
2530,25,Wicketkeeper,90,4527,52.05,106.59,39,3,10,9.16,87,78,71.3375,38.7,Low,6.88
2531,23,All-Rounder,204,3764,46.82,116.25,26,10,57,4.63,45,87,80.5615,56.19,Medium,10.46
2532,29,Batter,188,7922,44.23,148.79,15,4,21,8.94,64,91,84.38149999999999,63.43,High,9.78
2533,20,All-Rounder,116,2622,25.2,148.16,14,1,129,5.98,34,99,81.538,58.04,Medium,11.08
2534,35,Batter,239,4577,49.02,142.39,50,5,9,9.36,21,81,69.5685,35.35,Low,6.41
2535,19,Bowler,108,155,23.35,111.09,0,0,264,4.8,29,90,80.8985,56.83,Medium,13.06
2536,26,Bowler,201,1183,21.87,78.77,5,0,161,5.92,50,82,67.2825,31.02,Low,7.89
2537,31,Wicketkeeper,163,3419,48.26,139.89,19,7,8,7.53,122,68,77.0795,49.59,Medium,9.01
2538,20,Batter,170,7438,58.47,133.43,11,20,25,6.92,49,84,86.4915,67.43,High,11.97
2539,26,Bowler,85,4,17.57,103.67,4,0,169,5.64,17,95,68.51950000000001,33.36,Low,7.64
2540,27,Bowler,70,527,14.17,88.55,5,1,211,7.61,21,93,65.5975,27.83,Low,8.3
2541,19,Wicketkeeper,208,4965,49.36,112.3,20,5,6,9.78,67,97,73.453,42.71,Medium,7.36
2542,28,All-Rounder,15,3342,31.72,120.4,5,9,138,4.65,81,90,86.6,67.63,High,11.83
2543,34,All-Rounder,165,2614,46.98,155.27,25,0,113,6.28,87,87,89.5425,73.21,High,13.29
2544,31,All-Rounder,93,2358,33.07,105.77,20,6,134,4.18,68,63,75.4125,46.43,Medium,9.75
2545,35,Bowler,11,77,25.24,109.91,2,1,134,6.2,34,66,62.4325,21.83,Low,7.77
2546,26,All-Rounder,199,4488,40.26,124.12,17,8,161,5.72,85,87,91.362,76.66,High,14.65
2547,26,Wicketkeeper,14,5347,46.02,132.03,6,13,9,6.21,83,89,83.1545,61.1,High,9.12
2548,32,Batter,30,3215,63.9,135.04,43,9,25,9.81,67,63,70.68599999999999,37.47,Low,7.91
2549,28,Wicketkeeper,132,4936,37.56,150.95,5,10,1,8.17,114,83,79.6725,54.5,Medium,8.95
2550,18,Batter,108,7025,54.87,138.25,21,7,9,8.78,57,99,84.8585,64.33,High,11.69
2551,31,All-Rounder,14,2639,33.11,154.56,25,5,250,5.64,100,78,96.61500000000001,86.61,Elite,16.26
2552,25,Wicketkeeper,97,4546,26.37,157.74,21,5,8,7.74,110,92,79.824,54.79,Medium,7.11
2553,35,Bowler,240,678,26.03,76.22,0,0,184,4.22,48,87,73.428,42.67,Medium,11.04
2554,25,All-Rounder,233,4390,49.97,125.67,10,6,127,6.06,19,90,85.0615,64.72,High,13.0
2555,31,Bowler,142,1324,15.75,82.22,5,1,320,6.24,8,81,73.876,43.52,Medium,11.98
2556,30,Bowler,92,1048,17.02,70.95,0,0,297,4.32,14,84,75.36449999999999,46.34,Medium,12.62
2557,35,Wicketkeeper,163,4731,27.52,156.46,18,0,4,8.57,114,87,77.517,50.42,Medium,6.19
2558,29,Bowler,242,1450,19.79,87.51,3,1,112,7.57,29,80,58.6835,14.72,Low,5.0
2559,31,Bowler,23,397,24.95,80.78,2,1,154,6.52,21,72,59.776,16.79,Low,6.51
2560,34,Wicketkeeper,201,4003,31.98,137.61,14,6,3,7.48,136,73,75.3715,46.35,Medium,7.68
2561,20,Wicketkeeper,192,2391,38.45,115.39,12,14,4,7.12,95,94,72.7055,41.3,Medium,6.45
2562,32,Wicketkeeper,54,5387,51.71,127.17,30,14,8,7.25,55,76,76.0025,47.55,Medium,8.49
2563,35,Wicketkeeper,218,6062,32.95,134.71,28,8,10,7.15,80,90,79.2155,53.64,Medium,7.82
2564,27,All-Rounder,45,3906,33.85,111.42,28,7,114,7.51,13,94,73.58,42.96,Medium,9.26
2565,25,Wicketkeeper,109,5815,37.6,133.27,6,8,2,6.09,111,83,82.7305,60.3,High,8.71
2566,32,All-Rounder,30,2762,39.92,121.04,14,1,69,5.27,70,84,78.636,52.54,Medium,9.48
2567,24,Bowler,25,1273,21.77,109.44,5,0,246,7.4,7,93,74.32300000000001,44.36,Medium,10.83
2568,29,Wicketkeeper,101,6147,29.5,152.14,21,10,3,8.1,92,90,79.705,54.56,Medium,8.41
2569,31,All-Rounder,72,2900,48.85,154.83,26,2,155,5.72,14,80,86.0395,66.57,High,13.96
2570,18,Batter,76,6820,35.87,189.97,15,3,1,8.94,49,98,84.4965,63.65,High,9.33
2571,29,Wicketkeeper,29,2644,43.0,153.58,37,12,5,9.97,61,87,69.53500000000001,35.29,Low,6.5
2572,21,All-Rounder,138,2380,43.72,126.87,13,6,159,4.31,49,95,89.6565,73.43,High,13.45
2573,32,Wicketkeeper,246,2761,40.32,153.49,31,15,10,6.0,142,74,82.14150000000001,59.18,Medium,9.17
2574,31,Wicketkeeper,181,5140,41.43,110.31,6,11,2,7.48,93,79,73.5055,42.81,Medium,7.22
2575,29,Batter,144,3555,43.29,131.48,24,8,0,8.92,33,85,66.529,29.59,Low,7.03
2576,31,All-Rounder,228,1571,32.89,150.29,26,3,209,6.14,32,89,85.4425,65.44,High,13.12
2577,22,Batter,74,3448,45.64,135.14,15,18,12,7.5,49,95,75.469,46.54,Medium,8.84
2578,27,Wicketkeeper,232,3995,31.4,141.35,10,8,7,8.93,114,80,72.7125,41.31,Medium,7.17
2579,23,All-Rounder,126,2725,46.62,149.66,5,3,133,6.42,46,83,85.035,64.67,High,12.89
2580,18,Bowler,244,1478,14.52,95.23,5,0,314,5.43,10,97,81.10650000000001,57.22,Medium,14.75
2581,31,Wicketkeeper,89,6070,39.37,106.69,10,6,5,6.31,136,66,77.83449999999999,51.02,Medium,8.38
2582,18,Bowler,100,1052,17.48,83.38,3,1,236,7.26,27,86,68.415,33.17,Low,9.77
2583,34,All-Rounder,173,2187,42.34,129.34,24,5,137,7.51,89,61,76.56700000000001,48.62,Medium,10.66
2584,34,All-Rounder,190,4274,44.84,104.56,10,8,146,5.32,76,86,87.824,69.95,High,14.17
2585,21,Wicketkeeper,127,4827,47.74,112.45,39,6,1,8.35,89,97,77.3735,50.14,Medium,8.97
2586,20,Batter,197,3454,64.78,187.24,14,9,27,7.54,43,84,86.808,68.03,High,11.63
2587,23,All-Rounder,244,2143,27.57,136.5,16,9,168,6.98,40,81,76.762,48.99,Medium,9.96
2588,21,Bowler,26,1054,16.29,93.61,1,1,123,7.96,23,92,60.256499999999996,17.7,Low,5.3
2589,20,Bowler,73,171,16.65,102.06,2,0,317,4.22,9,90,80.96600000000001,56.95,Medium,13.61
2590,25,Batter,58,3482,59.25,140.78,38,15,17,6.35,22,71,74.466,44.63,Medium,8.63
2591,31,All-Rounder,167,3748,32.58,146.08,15,7,154,6.97,100,73,85.81200000000001,66.14,High,13.26
2592,25,All-Rounder,93,2743,27.99,133.5,10,9,201,4.39,62,89,89.658,73.43,High,14.0
2593,26,All-Rounder,49,1725,35.42,141.07,24,1,55,5.68,23,92,73.5765,42.95,Medium,8.0
2594,30,Wicketkeeper,186,2764,25.52,162.66,38,4,2,8.66,67,95,70.873,37.82,Low,5.88
2595,21,Wicketkeeper,147,3158,37.52,135.24,13,4,10,6.33,113,91,80.048,55.21,Medium,9.13
2596,30,Bowler,176,780,26.71,98.42,3,0,107,6.12,45,78,64.656,26.04,Low,5.48
2597,33,Batter,200,3031,35.33,159.81,18,12,15,6.52,26,77,70.64249999999998,37.39,Low,6.25
2598,32,Batter,190,4648,39.74,122.14,39,9,17,7.36,73,83,74.229,44.19,Medium,7.74
2599,22,All-Rounder,216,2283,38.91,156.36,9,9,139,4.35,52,85,88.563,71.35,High,13.89
2600,19,All-Rounder,183,3596,47.11,148.17,5,2,211,7.79,61,80,90.95049999999999,75.88,High,15.44
2601,30,Batter,83,7525,35.86,175.39,21,9,0,7.67,55,79,82.0265,58.96,Medium,7.93
2602,33,All-Rounder,125,4795,34.98,158.78,15,0,233,6.32,42,87,95.851,85.17,Elite,16.94
2603,20,All-Rounder,121,3106,49.07,115.58,6,1,149,5.32,55,93,88.3,70.85,High,13.62
2604,22,Bowler,141,1144,19.84,95.43,4,1,286,7.52,27,93,76.34450000000001,48.19,Medium,11.9
2605,25,Batter,62,6189,54.77,123.67,18,5,26,8.37,21,73,73.0495,41.95,Medium,7.98
2606,24,Wicketkeeper,12,4289,39.46,141.24,33,2,9,8.46,77,96,77.102,49.63,Medium,8.02
2607,18,Bowler,94,248,25.2,106.51,4,1,286,4.98,15,98,82.9525,60.72,High,13.96
2608,27,All-Rounder,28,3913,42.78,107.32,19,9,237,4.19,56,77,92.18799999999999,78.22,High,15.16
2609,27,Wicketkeeper,42,6594,32.18,125.09,10,13,7,6.86,57,88,76.1455,47.82,Medium,7.94
2610,28,Bowler,42,1346,24.6,94.67,4,1,321,6.04,38,82,82.1725,59.24,Medium,15.4
2611,34,Wicketkeeper,223,4717,36.4,146.26,15,11,10,9.76,118,81,75.62299999999999,46.83,Medium,7.97
2612,23,Bowler,144,337,24.34,115.05,0,0,139,4.98,18,81,68.4435,33.22,Low,7.41
2613,31,All-Rounder,119,3692,43.19,140.89,18,7,154,6.56,74,60,83.0745,60.95,High,12.45
2614,30,All-Rounder,92,4783,38.79,128.78,13,4,197,5.3,83,85,95.22999999999999,83.99,Elite,15.96
2615,28,Bowler,30,473,17.15,80.03,3,1,329,5.38,50,80,78.6555,52.57,Medium,14.05
2616,23,Wicketkeeper,80,6402,46.26,167.58,10,2,10,7.16,117,92,92.999,79.76,High,12.42
2617,23,Wicketkeeper,123,4647,47.82,158.73,12,15,6,7.03,78,88,83.6695,62.08,High,9.59
2618,31,All-Rounder,211,2803,26.8,121.49,25,6,129,7.55,88,72,73.8895,43.54,Medium,9.19
2619,32,Wicketkeeper,70,2065,52.41,103.49,18,11,8,9.27,57,86,64.6765,26.08,Low,6.14
2620,21,Wicketkeeper,210,3570,50.11,106.01,25,15,10,8.56,72,88,70.9545,37.98,Low,7.99
2621,22,Bowler,144,575,25.19,109.59,1,1,297,6.65,15,95,80.8555,56.74,Medium,14.36
2622,30,Wicketkeeper,151,2399,42.03,136.39,21,13,10,8.78,60,95,70.8555,37.79,Low,7.23
2623,34,Batter,80,3066,58.81,133.76,29,18,0,6.29,52,87,78.209,51.73,Medium,9.19
2624,25,Wicketkeeper,201,3982,36.24,161.68,30,12,7,6.42,94,80,80.208,55.52,Medium,9.32
2625,26,All-Rounder,116,1564,33.63,135.15,17,0,207,7.56,72,78,81.62950000000001,58.21,Medium,13.01
2626,30,Bowler,136,278,10.96,86.64,1,1,336,6.79,24,89,74.78999999999999,45.25,Medium,12.27
2627,20,Batter,163,4254,56.32,177.47,32,14,14,8.96,29,96,82.1245,59.15,Medium,10.9
2628,29,Batter,53,3700,61.38,186.45,30,7,17,6.98,12,91,85.13149999999999,64.85,High,11.54
2629,33,Wicketkeeper,97,4621,41.47,106.25,15,12,2,7.67,77,90,72.6405,41.17,Medium,6.83
2630,29,Wicketkeeper,132,6194,33.01,152.39,5,14,8,8.44,52,85,75.3595,46.33,Medium,7.13
2631,28,Batter,180,7608,55.91,185.67,48,17,2,7.82,57,81,90.3095,74.66,High,11.94
2632,20,Bowler,156,1387,23.76,84.95,2,0,186,4.82,11,93,72.2345,40.4,Medium,9.99
2633,26,Bowler,143,1378,25.2,95.87,5,1,269,6.28,22,84,76.85650000000001,49.17,Medium,12.64
2634,32,Wicketkeeper,99,5106,48.4,140.76,7,15,0,7.45,88,83,80.496,56.06,Medium,9.3
2635,26,Bowler,173,626,14.45,108.29,4,1,268,5.97,26,83,74.6805,45.04,Medium,12.34
2636,23,Bowler,195,5,26.6,83.28,4,0,224,5.62,49,87,73.812,43.39,Medium,11.55
2637,27,Batter,98,4724,45.8,152.47,17,2,21,6.19,25,80,77.85849999999999,51.06,Medium,8.93
2638,26,Wicketkeeper,126,3873,47.99,143.02,21,7,10,6.29,134,78,84.71600000000001,64.06,High,10.76
2639,35,Wicketkeeper,44,3416,35.57,125.57,37,10,6,7.02,78,70,68.07849999999999,32.53,Low,5.29
2640,26,Wicketkeeper,89,2780,36.81,123.02,28,14,3,8.48,90,74,65.836,28.28,Low,5.49
2641,25,Bowler,147,751,29.33,87.48,0,1,224,6.99,24,85,71.013,38.09,Low,11.42
2642,29,Batter,177,6348,47.07,130.88,43,9,20,8.56,34,83,75.079,45.8,Medium,8.14
2643,23,Bowler,64,1341,25.74,101.9,3,0,176,4.07,11,88,74.729,45.13,Medium,9.8
2644,30,Wicketkeeper,172,2786,32.63,168.54,36,7,4,6.5,94,92,80.362,55.81,Medium,8.08
2645,28,All-Rounder,20,3622,42.82,129.96,14,5,232,7.07,14,73,83.65400000000001,62.05,High,13.68
2646,32,Batter,58,7984,59.74,127.05,14,15,11,8.46,13,81,78.4575,52.2,Medium,9.08
2647,19,Batter,122,3288,63.2,152.2,27,19,1,7.96,65,99,83.776,62.28,High,10.47
2648,23,All-Rounder,90,4284,27.45,154.23,9,1,241,7.19,84,87,94.98750000000001,83.53,Elite,15.51
2649,35,Wicketkeeper,123,5291,45.31,124.71,17,13,7,10.0,97,88,75.14150000000001,45.91,Medium,7.92
2650,29,Wicketkeeper,21,6006,26.73,108.97,39,6,4,9.12,77,77,65.4065,27.46,Low,5.16
2651,29,Batter,202,4588,53.36,125.21,22,2,19,7.87,49,75,73.3955,42.61,Medium,7.71
2652,33,All-Rounder,167,2428,35.81,151.06,12,5,172,6.85,82,73,84.768,64.16,High,13.69
2653,32,Batter,187,5195,50.6,121.56,10,2,29,7.83,39,85,75.614,46.81,Medium,8.98
2654,29,Wicketkeeper,225,4988,41.82,110.74,6,5,5,6.73,135,83,80.323,55.74,Medium,9.4
2655,25,Wicketkeeper,217,6843,53.38,149.53,9,4,8,9.46,116,82,85.9495,66.4,High,10.47
2656,31,Batter,32,4034,55.17,186.98,20,3,8,8.51,31,70,76.886,49.22,Medium,9.25
2657,23,Wicketkeeper,31,2886,42.57,155.28,39,4,5,9.24,89,92,75.655,46.89,Medium,7.31
2658,28,Wicketkeeper,77,4235,36.33,126.06,18,5,5,8.75,90,78,69.678,35.56,Low,6.63
2659,27,Batter,38,7266,37.93,174.07,44,11,2,6.86,67,76,84.1615,63.01,High,9.58
2660,34,Batter,185,5769,39.33,134.43,44,4,22,8.37,66,86,76.6215,48.72,Medium,8.53
2661,31,All-Rounder,209,1908,38.43,153.87,20,1,116,5.53,27,65,75.5955,46.78,Medium,9.27
2662,18,Batter,76,7278,42.31,137.01,27,2,28,6.39,33,94,84.06049999999999,62.82,High,9.77
2663,23,Bowler,243,797,10.23,70.08,3,1,335,5.16,35,81,75.405,46.41,Medium,13.08
2664,18,Wicketkeeper,179,5958,38.06,167.99,20,14,6,6.58,127,91,91.3025,76.55,High,10.73
2665,18,Wicketkeeper,117,5954,45.67,104.6,31,5,1,8.0,55,89,73.12899999999999,42.1,Medium,7.59
2666,35,Wicketkeeper,153,2404,44.7,107.21,29,7,0,6.9,135,65,70.2495,36.64,Low,5.95
2667,30,All-Rounder,177,2845,44.9,115.4,18,7,126,4.44,88,72,84.47,63.6,High,12.82
2668,30,Batter,92,4889,53.28,121.43,26,19,1,9.86,72,90,74.0365,43.82,Medium,7.33
2669,18,Bowler,86,267,16.73,103.1,0,1,274,4.21,40,82,79.018,53.26,Medium,12.98
2670,29,Batter,58,6253,64.8,129.95,35,15,30,6.04,45,75,85.0085,64.62,High,11.91
2671,21,All-Rounder,246,2510,26.67,114.94,17,2,249,7.5,31,92,81.28200000000001,57.55,Medium,12.87
2672,18,Bowler,54,231,18.47,106.75,0,1,193,7.17,37,80,66.8155,30.13,Low,8.69
2673,22,Bowler,60,753,20.9,107.8,2,0,274,7.36,45,82,76.146,47.82,Medium,12.39
2674,18,Wicketkeeper,102,5675,32.18,156.24,10,15,4,7.35,82,92,81.26,57.51,Medium,8.32
2675,24,All-Rounder,41,1606,46.9,144.06,14,0,245,4.35,79,87,99.441,91.97,Elite,17.78
2676,24,Batter,156,5706,46.03,186.61,47,16,18,8.31,38,90,84.33250000000001,63.33,High,9.28
2677,32,Batter,136,7038,37.44,154.02,11,7,1,7.38,74,74,79.631,54.42,Medium,8.6
2678,19,All-Rounder,28,2030,31.34,155.97,17,0,134,4.37,60,88,86.8375,68.08,High,11.63
2679,35,Bowler,204,1299,22.62,99.53,1,0,214,5.54,21,63,68.20349999999999,32.76,Low,9.39
2680,35,Wicketkeeper,205,5307,38.73,160.6,32,1,0,7.55,78,69,76.273,48.06,Medium,7.57
2681,28,Wicketkeeper,183,3910,50.28,144.73,35,7,0,6.91,72,78,77.49350000000001,50.37,Medium,8.9
2682,31,Wicketkeeper,95,6094,51.88,118.48,26,3,0,7.21,85,88,81.604,58.16,Medium,9.42
2683,35,Batter,160,5486,56.03,188.83,23,4,17,6.37,54,72,88.1255,70.52,High,11.44
2684,18,All-Rounder,226,2685,29.05,103.09,24,9,142,7.27,48,95,74.9185,45.49,Medium,10.12
2685,31,Batter,36,3880,36.54,186.74,46,16,12,7.23,67,71,77.683,50.73,Medium,8.32
2686,27,All-Rounder,117,2898,36.53,130.7,30,7,88,4.67,97,88,85.76,66.04,High,11.67
2687,24,All-Rounder,139,2883,31.71,159.34,5,3,198,4.04,74,88,96.34,86.09,Elite,16.11
2688,30,All-Rounder,199,3207,25.29,126.03,28,9,236,6.39,93,92,91.3055,76.55,High,14.4
2689,31,Batter,65,7254,38.97,148.68,45,16,1,8.5,66,88,80.181,55.47,Medium,9.0
2690,32,Wicketkeeper,122,6883,36.24,102.86,18,13,2,7.5,113,74,75.02699999999999,45.7,Medium,7.64
2691,23,Wicketkeeper,27,2699,26.66,130.65,20,11,1,6.52,126,93,75.8835,47.32,Medium,6.52
2692,23,Bowler,179,66,18.14,118.34,5,0,173,4.81,19,86,70.945,37.96,Low,8.8
2693,25,Batter,211,4172,41.47,161.26,24,9,8,7.52,61,92,79.67399999999999,54.51,Medium,8.76
2694,18,Wicketkeeper,154,4118,46.23,147.6,5,12,9,7.38,66,86,78.30499999999999,51.91,Medium,8.65
2695,28,Wicketkeeper,147,5209,34.69,109.84,24,2,2,8.02,81,85,70.77100000000002,37.63,Low,6.46
2696,19,Batter,211,6133,60.84,138.54,43,18,10,7.15,71,90,87.399,69.15,High,12.26
2697,25,Batter,39,7740,53.95,173.53,43,1,8,6.67,54,79,90.14450000000001,74.35,High,12.32
2698,22,Batter,92,5028,64.23,148.71,29,5,11,7.33,13,95,82.9015,60.62,High,10.05
2699,35,Wicketkeeper,150,6342,44.13,131.26,30,0,10,6.72,79,83,81.62199999999999,58.2,Medium,9.7
2700,22,Bowler,41,510,27.75,115.85,0,0,259,7.88,25,97,78.4325,52.15,Medium,13.49
2701,30,Wicketkeeper,246,3710,53.54,154.3,13,15,9,8.1,111,75,80.997,57.01,Medium,9.89
2702,34,Wicketkeeper,61,2624,32.55,111.03,24,11,6,6.69,64,75,63.9175,24.64,Low,5.25
2703,30,All-Rounder,86,1970,35.68,114.07,29,2,188,6.23,10,85,76.58449999999999,48.65,Medium,12.39
2704,18,Batter,92,3643,56.05,132.52,41,10,10,8.74,29,80,70.199,36.55,Low,7.9
